"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
21408,5.4,0.0000,5.4,2.26525,2.26524,2.26525,5.40005e-05,0.0000,5.40005e-05,4.07743,0.0000,4.07743,0.203872,0.0000,0.203872,19.9999,20.0000,2.26525,2.26524,2.26525,5.4,0.0000,5.4,0.0000,5.4
21410,0.0000,0.0000,0.0000,2,2,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2,2,2,0.0000,0.0000,0.0000,0.0000,0.0000
21412,113.2266,0.0000,113.2266,1.11876,1.11859,1.11876,0.00113228,0.0000,0.00113228,42.2181,0.0000,42.2181,2.11121,0.0000,2.11121,19.9971,20.0000,1.11876,1.11859,1.11876,113.2266,0.0000,113.2266,0.0000,113.2266
21414,0.0000,0.0000,0.0000,1.18272,1.18272,1.18272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.18272,1.18272,1.18272,0.0000,0.0000,0.0000,0.0000,0.0000
21416,0.0000,0.0000,0.0000,1.23978,1.23978,1.23978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.23978,1.23978,1.23978,0.0000,0.0000,0.0000,0.0000,0.0000
21418,0.0000,0.0000,0.0000,2.0124,2.0124,2.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.0124,2.0124,2.0124,0.0000,0.0000,0.0000,0.0000,0.0000
21420,0.0000,0.0000,0.0000,1.79404,1.79404,1.79404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.79404,1.79404,1.79404,0.0000,0.0000,0.0000,0.0000,0.0000
21422,0.0000,0.0000,0.0000,1.627,1.627,1.627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.627,1.627,1.627,0.0000,0.0000,0.0000,0.0000,0.0000
21424,0.0000,0.0000,0.0000,1.96036,1.96036,1.96036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.96036,1.96036,1.96036,0.0000,0.0000,0.0000,0.0000,0.0000
21426,0.0000,0.0000,0.0000,2.17653,2.17653,2.17653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.17653,2.17653,2.17653,0.0000,0.0000,0.0000,0.0000,0.0000
21428,0.0000,0.0000,0.0000,1.9776,1.9776,1.9776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.9776,1.9776,1.9776,0.0000,0.0000,0.0000,0.0000,0.0000
21430,0.0000,0.0000,0.0000,2.06609,2.06609,2.06609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.06609,2.06609,2.06609,0.0000,0.0000,0.0000,0.0000,0.0000
21432,0.0000,0.0000,0.0000,2.12814,2.12814,2.12814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.12814,2.12814,2.12814,0.0000,0.0000,0.0000,0.0000,0.0000
21434,0.0000,0.0000,0.0000,1.947,1.947,1.947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.947,1.947,1.947,0.0000,0.0000,0.0000,0.0000,0.0000
21436,2.4,0.0000,2.4,2.30456,2.30456,2.30456,2.40002e-05,0.0000,2.40002e-05,1.84365,0.0000,1.84365,0.0921825,0.0000,0.0921825,20.0000,20.0000,2.30456,2.30456,2.30456,2.4,0.0000,2.4,0.0000,2.4
21438,7.2,52.6266,59.8266,2.39762,2.39774,2.39774,7.20007e-05,0.000526271,0.000526271,5.75425,42.0592,47.8134,0.287714,2.10308,2.3908,19.9999,19.9988,2.39762,2.39774,2.39774,7.2,52.6266,7.2,52.6266,59.8266
21440,0.0000,0.0000,0.0000,2.13357,2.13357,2.13357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.13357,2.13357,2.13357,0.0000,0.0000,0.0000,0.0000,0.0000
21442,0.0000,0.0000,0.0000,1.15532,1.15532,1.15532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.15532,1.15532,1.15532,0.0000,0.0000,0.0000,0.0000,0.0000
21444,0.0000,0.0000,0.0000,1.14166,1.14166,1.14166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.14166,1.14166,1.14166,0.0000,0.0000,0.0000,0.0000,0.0000
21446,0.0000,0.0000,0.0000,1.87768,1.87768,1.87768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.87768,1.87768,1.87768,0.0000,0.0000,0.0000,0.0000,0.0000
21448,0.0000,0.0000,0.0000,1.94975,1.94975,1.94975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.94975,1.94975,1.94975,0.0000,0.0000,0.0000,0.0000,0.0000
21450,0.0000,0.0000,0.0000,1.82584,1.82584,1.82584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.82584,1.82584,1.82584,0.0000,0.0000,0.0000,0.0000,0.0000
21452,0.0000,0.0000,0.0000,1.29783,1.29783,1.29783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.29783,1.29783,1.29783,0.0000,0.0000,0.0000,0.0000,0.0000
21454,0.0000,0.0000,0.0000,1.47467,1.47467,1.47467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.47467,1.47467,1.47467,0.0000,0.0000,0.0000,0.0000,0.0000
21456,23.4000,0.0000,23.4000,1.4959,1.49587,1.4959,0.000234002,0.0000,0.000234002,11.6678,0.0000,11.6678,0.583403,0.0000,0.583403,19.9996,20.0000,1.4959,1.49587,1.4959,23.4000,0.0000,23.4000,0.0000,23.4000
21458,0.0000,0.0000,0.0000,1.27249,1.27249,1.27249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.27249,1.27249,1.27249,0.0000,0.0000,0.0000,0.0000,0.0000
21460,0.0000,0.0000,0.0000,1.78704,1.78704,1.78704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.78704,1.78704,1.78704,0.0000,0.0000,0.0000,0.0000,0.0000
21462,0.0000,0.0000,0.0000,1.74956,1.74956,1.74956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.74956,1.74956,1.74956,0.0000,0.0000,0.0000,0.0000,0.0000
21464,1.8,7.2,9,2.16493,2.16493,2.16493,1.80002e-05,7.20007e-05,7.20007e-05,1.29895,5.19582,6.49477,0.0649478,0.259792,0.32474,20.0000,19.9999,2.16493,2.16493,2.16493,1.8,7.2,1.8,7.2,9
21466,0.0000,0.0000,0.0000,1.74461,1.74461,1.74461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.74461,1.74461,1.74461,0.0000,0.0000,0.0000,0.0000,0.0000
21468,0.0000,0.0000,0.0000,1.4915,1.4915,1.4915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.4915,1.4915,1.4915,0.0000,0.0000,0.0000,0.0000,0.0000
21470,0.0000,0.0000,0.0000,1.0946,1.0946,1.0946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.0946,1.0946,1.0946,0.0000,0.0000,0.0000,0.0000,0.0000
21472,0.0000,0.0000,0.0000,0.952503,0.952503,0.952503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,0.952503,0.952503,0.952503,0.0000,0.0000,0.0000,0.0000,0.0000
21474,0.0000,0.0000,0.0000,1.98876,1.98876,1.98876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.98876,1.98876,1.98876,0.0000,0.0000,0.0000,0.0000,0.0000
21476,0.0000,0.0000,0.0000,1.24889,1.24889,1.24889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.24889,1.24889,1.24889,0.0000,0.0000,0.0000,0.0000,0.0000
21478,0.0000,0.0000,0.0000,1.17264,1.17264,1.17264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.17264,1.17264,1.17264,0.0000,0.0000,0.0000,0.0000,0.0000
21480,0.0000,0.0000,0.0000,1.18588,1.18588,1.18588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.18588,1.18588,1.18588,0.0000,0.0000,0.0000,0.0000,0.0000
21482,0.0000,0.0000,0.0000,1.27603,1.27603,1.27603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.27603,1.27603,1.27603,0.0000,0.0000,0.0000,0.0000,0.0000
21484,0.0000,0.0000,0.0000,1.38029,1.38029,1.38029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.38029,1.38029,1.38029,0.0000,0.0000,0.0000,0.0000,0.0000
21486,0.0000,0.0000,0.0000,1.35468,1.35468,1.35468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.35468,1.35468,1.35468,0.0000,0.0000,0.0000,0.0000,0.0000
21488,0.0000,0.0000,0.0000,1.21331,1.21331,1.21331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.21331,1.21331,1.21331,0.0000,0.0000,0.0000,0.0000,0.0000
21490,0.0000,0.0000,0.0000,1.51541,1.51541,1.51541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.51541,1.51541,1.51541,0.0000,0.0000,0.0000,0.0000,0.0000
21492,0.0000,0.0000,0.0000,1.6699,1.6699,1.6699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.6699,1.6699,1.6699,0.0000,0.0000,0.0000,0.0000,0.0000
21494,0.0000,0.0000,0.0000,1.80394,1.80394,1.80394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.80394,1.80394,1.80394,0.0000,0.0000,0.0000,0.0000,0.0000
21496,0.0000,0.0000,0.0000,1.83806,1.83806,1.83806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.83806,1.83806,1.83806,0.0000,0.0000,0.0000,0.0000,0.0000
21498,0.0000,309.6376,309.6376,2.01133,2.01232,2.01232,0.0000,0.00309641,0.00309641,0.0000,207.5950,207.5950,0.0000,10.3848,10.3848,20.0000,19.9903,2.01133,2.01232,2.01232,0.0000,309.6376,0.0000,309.6376,309.6376
21500,0.0000,410.9624,410.9624,2.20852,2.21003,2.21003,0.0000,0.00410967,0.00410967,0.0000,302.5391,302.5391,0.0000,15.1373,15.1373,20.0000,19.9863,2.20852,2.21003,2.21003,0.0000,410.9624,0.0000,410.9624,410.9624
21502,0.0000,0.0000,0.0000,1.55017,1.55017,1.55017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.55017,1.55017,1.55017,0.0000,0.0000,0.0000,0.0000,0.0000
21504,0.0000,0.0000,0.0000,1.4041,1.4041,1.4041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.4041,1.4041,1.4041,0.0000,0.0000,0.0000,0.0000,0.0000
21506,0.0000,0.0000,0.0000,1.68485,1.68485,1.68485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.68485,1.68485,1.68485,0.0000,0.0000,0.0000,0.0000,0.0000
21508,0.0000,0.0000,0.0000,1.60209,1.60209,1.60209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.60209,1.60209,1.60209,0.0000,0.0000,0.0000,0.0000,0.0000
21510,0.0000,0.0000,0.0000,2.11165,2.11165,2.11165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.11165,2.11165,2.11165,0.0000,0.0000,0.0000,0.0000,0.0000
21512,0.0000,0.0000,0.0000,1.88291,1.88291,1.88291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.88291,1.88291,1.88291,0.0000,0.0000,0.0000,0.0000,0.0000
21514,0.0000,0.0000,0.0000,2.30345,2.30345,2.30345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.30345,2.30345,2.30345,0.0000,0.0000,0.0000,0.0000,0.0000
21516,0.0000,0.0000,0.0000,1.26059,1.26059,1.26059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.26059,1.26059,1.26059,0.0000,0.0000,0.0000,0.0000,0.0000
21518,0.0000,0.0000,0.0000,1.11187,1.11187,1.11187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.11187,1.11187,1.11187,0.0000,0.0000,0.0000,0.0000,0.0000
21520,0.0000,0.0000,0.0000,1.43469,1.43469,1.43469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.43469,1.43469,1.43469,0.0000,0.0000,0.0000,0.0000,0.0000
21522,0.0000,0.0000,0.0000,1.53951,1.53951,1.53951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.53951,1.53951,1.53951,0.0000,0.0000,0.0000,0.0000,0.0000
21524,0.0000,0.0000,0.0000,1.3614,1.3614,1.3614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.3614,1.3614,1.3614,0.0000,0.0000,0.0000,0.0000,0.0000
21526,0.0000,0.0000,0.0000,1.99353,1.99353,1.99353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.99353,1.99353,1.99353,0.0000,0.0000,0.0000,0.0000,0.0000
21528,0.0000,0.0000,0.0000,2.2179,2.2179,2.2179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.2179,2.2179,2.2179,0.0000,0.0000,0.0000,0.0000,0.0000
21530,0.0000,0.0000,0.0000,2.16339,2.16339,2.16339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.16339,2.16339,2.16339,0.0000,0.0000,0.0000,0.0000,0.0000
21532,0.0000,0.0000,0.0000,2.76942,2.76942,2.76942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.76942,2.76942,2.76942,0.0000,0.0000,0.0000,0.0000,0.0000
21534,0.0000,0.0000,0.0000,2.74192,2.74192,2.74192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.74192,2.74192,2.74192,0.0000,0.0000,0.0000,0.0000,0.0000
21536,0.0000,0.0000,0.0000,2.11517,2.11517,2.11517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.11517,2.11517,2.11517,0.0000,0.0000,0.0000,0.0000,0.0000
21538,0.0000,0.0000,0.0000,2.11006,2.11006,2.11006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.11006,2.11006,2.11006,0.0000,0.0000,0.0000,0.0000,0.0000
21540,0.0000,0.0000,0.0000,2.17234,2.17234,2.17234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.17234,2.17234,2.17234,0.0000,0.0000,0.0000,0.0000,0.0000
21542,0.0000,0.0000,0.0000,1.07785,1.07785,1.07785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.07785,1.07785,1.07785,0.0000,0.0000,0.0000,0.0000,0.0000
21544,0.0000,0.0000,0.0000,1.11724,1.11724,1.11724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.11724,1.11724,1.11724,0.0000,0.0000,0.0000,0.0000,0.0000
21546,0.0000,0.0000,0.0000,2.24734,2.24734,2.24734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.24734,2.24734,2.24734,0.0000,0.0000,0.0000,0.0000,0.0000
21548,0.0000,0.0000,0.0000,2.34414,2.34414,2.34414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.34414,2.34414,2.34414,0.0000,0.0000,0.0000,0.0000,0.0000
21550,0.0000,0.0000,0.0000,2.66655,2.66655,2.66655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.66655,2.66655,2.66655,0.0000,0.0000,0.0000,0.0000,0.0000
21552,0.0000,0.0000,0.0000,2.328,2.328,2.328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.328,2.328,2.328,0.0000,0.0000,0.0000,0.0000,0.0000
21554,0.0000,0.0000,0.0000,2.2659,2.2659,2.2659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.2659,2.2659,2.2659,0.0000,0.0000,0.0000,0.0000,0.0000
21556,0.0000,0.0000,0.0000,2.85808,2.85808,2.85808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.85808,2.85808,2.85808,0.0000,0.0000,0.0000,0.0000,0.0000
21558,0.0000,637.3510,637.3510,0.65091,0.651665,0.651665,0.0000,0.00637357,0.00637357,0.0000,138.2860,138.2860,0.0000,6.92232,6.92232,20.0000,19.9768,0.65091,0.651665,0.651665,0.0000,637.3510,0.0000,637.3510,637.3510
21560,0.0000,0.0000,0.0000,0.343344,0.343344,0.343344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,0.343344,0.343344,0.343344,0.0000,0.0000,0.0000,0.0000,0.0000
21562,0.0000,0.0000,0.0000,0.417666,0.417666,0.417666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,0.417666,0.417666,0.417666,0.0000,0.0000,0.0000,0.0000,0.0000
21564,0.0000,0.0000,0.0000,2.12421,2.12421,2.12421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.12421,2.12421,2.12421,0.0000,0.0000,0.0000,0.0000,0.0000
21566,0.0000,0.0000,0.0000,1.32429,1.32429,1.32429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.32429,1.32429,1.32429,0.0000,0.0000,0.0000,0.0000,0.0000
21568,0.0000,0.0000,0.0000,1.32481,1.32481,1.32481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.32481,1.32481,1.32481,0.0000,0.0000,0.0000,0.0000,0.0000
21570,0.0000,0.0000,0.0000,1.35123,1.35123,1.35123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.35123,1.35123,1.35123,0.0000,0.0000,0.0000,0.0000,0.0000
21572,0.0000,0.0000,0.0000,1.57537,1.57537,1.57537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.57537,1.57537,1.57537,0.0000,0.0000,0.0000,0.0000,0.0000
21574,0.0000,0.0000,0.0000,0.367845,0.367845,0.367845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,0.367845,0.367845,0.367845,0.0000,0.0000,0.0000,0.0000,0.0000
21576,0.0000,0.0000,0.0000,1.8583,1.8583,1.8583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.8583,1.8583,1.8583,0.0000,0.0000,0.0000,0.0000,0.0000
21578,0.0000,0.0000,0.0000,2.09714,2.09714,2.09714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.09714,2.09714,2.09714,0.0000,0.0000,0.0000,0.0000,0.0000
21580,0.0000,0.0000,0.0000,2.46188,2.46188,2.46188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.46188,2.46188,2.46188,0.0000,0.0000,0.0000,0.0000,0.0000
21582,0.0000,0.0000,0.0000,2.88604,2.88604,2.88604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.88604,2.88604,2.88604,0.0000,0.0000,0.0000,0.0000,0.0000
21584,0.0000,0.0000,0.0000,2.19396,2.19396,2.19396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.19396,2.19396,2.19396,0.0000,0.0000,0.0000,0.0000,0.0000
21586,0.0000,0.0000,0.0000,1.12574,1.12574,1.12574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.12574,1.12574,1.12574,0.0000,0.0000,0.0000,0.0000,0.0000
21588,0.0000,0.0000,0.0000,1.88452,1.88452,1.88452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.88452,1.88452,1.88452,0.0000,0.0000,0.0000,0.0000,0.0000
21590,0.0000,0.0000,0.0000,2.1209,2.1209,2.1209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.1209,2.1209,2.1209,0.0000,0.0000,0.0000,0.0000,0.0000
21592,0.0000,0.0000,0.0000,2.08742,2.08742,2.08742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.08742,2.08742,2.08742,0.0000,0.0000,0.0000,0.0000,0.0000
21594,92.1266,0.0000,92.1266,2.14964,2.14939,2.14964,0.000921275,0.0000,0.000921275,66.0055,0.0000,66.0055,3.30065,0.0000,3.30065,19.9977,20.0000,2.14964,2.14939,2.14964,92.1266,0.0000,92.1266,0.0000,92.1266
21596,0.0000,0.0000,0.0000,1.59683,1.59683,1.59683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.59683,1.59683,1.59683,0.0000,0.0000,0.0000,0.0000,0.0000
21598,0.0000,0.0000,0.0000,1.48879,1.48879,1.48879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.48879,1.48879,1.48879,0.0000,0.0000,0.0000,0.0000,0.0000
21600,0.0000,0.0000,0.0000,1.77346,1.77346,1.77346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.77346,1.77346,1.77346,0.0000,0.0000,0.0000,0.0000,0.0000
21602,0.0000,0.0000,0.0000,2.85833,2.85833,2.85833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.85833,2.85833,2.85833,0.0000,0.0000,0.0000,0.0000,0.0000
21604,103.2000,299.6756,402.8756,0.811822,0.812097,0.812097,0.00103201,0.00299679,0.00299679,27.9230,81.0838,109.0069,1.39633,4.05609,5.45243,19.9974,19.9906,0.811822,0.812097,0.812097,103.2000,299.6756,103.2000,299.6756,402.8756
21606,0.0000,0.0000,0.0000,1.81691,1.81691,1.81691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.81691,1.81691,1.81691,0.0000,0.0000,0.0000,0.0000,0.0000
21608,0.0000,0.0000,0.0000,1.66807,1.66807,1.66807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,1.66807,1.66807,1.66807,0.0000,0.0000,0.0000,0.0000,0.0000
21610,191.6734,55.3734,247.0469,1.97847,1.97805,1.97847,0.00191675,0.00055374,0.00191675,126.3720,36.5082,162.8802,6.32033,1.82552,8.14586,19.9945,19.9988,1.97847,1.97805,1.97847,191.6734,55.3734,191.6734,55.3734,247.0469
21612,0.0000,0.0000,0.0000,2.72653,2.72653,2.72653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.72653,2.72653,2.72653,0.0000,0.0000,0.0000,0.0000,0.0000
21614,0.0000,0.0000,0.0000,2.70812,2.70812,2.70812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.70812,2.70812,2.70812,0.0000,0.0000,0.0000,0.0000,0.0000
21616,0.0000,0.0000,0.0000,0.532266,0.532266,0.532266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,0.532266,0.532266,0.532266,0.0000,0.0000,0.0000,0.0000,0.0000
21618,0.0000,0.0000,0.0000,2.69754,2.69754,2.69754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.69754,2.69754,2.69754,0.0000,0.0000,0.0000,0.0000,0.0000
21620,0.0000,0.0000,0.0000,2.68905,2.68905,2.68905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,2.68905,2.68905,2.68905,0.0000,0.0000,0.0000,0.0000,0.0000
